1047 	 2.680100 	 0.017600 	 0.060700 	 0.002600 	 0.478700 	 0.058000 	 0.013100 	 0.023700 	 0.003700 	 2.067700 	 0.176300 	 0.003600 	 0.002700 	 0.460900 	 0.301300 	 0.044000 	 0.063500 	 0.003100 	 2.453300 	 0.680700 	 0.020100 	 0.030700 	 0.005500 	 0.458700
1048 	 0.290100 	 0.006900 	 0.020500 	 0.001800 	 0.187600 	 0.029100 	 0.006300 	 0.009700 	 0.001500 	 0.214900 	 0.138500 	 0.004000 	 0.002500 	 0.484100 	 1.439200 	 0.015100 	 0.043000 	 0.004600 	 0.323100 	 0.252700 	 0.008200 	 0.022700 	 0.001900 	 0.203500
1050 	 0.129800 	 0.003100 	 0.010600 	 0.001100 	 0.184700 	 0.029200 	 0.005400 	 0.007700 	 0.000900 	 0.188200 	 0.111600 	 0.002800 	 0.002000 	 0.858700 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
1051 	 67.752300 	 0.038000 	 0.153000 	 0.002000 	 0.210300 	 69.156400 	 0.080800 	 0.321700 	 0.002200 	 0.256500 	 0.396100 	 0.032000 	 0.004100 	 0.476100 	 0.206800 	 0.000500 	 0.005000 	 0.000200 	 0.001100 	 0.000000 	 0.020200 	 0.010700 	 0.022400 	 0.000000
1053 	 0.105600 	 0.005600 	 0.025800 	 0.002500 	 0.349400 	 0.037900 	 0.013900 	 0.020900 	 0.002100 	 0.386800 	 0.148400 	 0.007400 	 0.004400 	 1.160300 	 0.069000 	 0.037200 	 0.029900 	 0.002100 	 0.337000 	 0.305000 	 0.029400 	 0.063700 	 0.004000 	 1.018200
1057 	 0.230300 	 0.004000 	 0.012900 	 0.001400 	 0.571700 	 0.138700 	 0.014100 	 0.020300 	 0.001400 	 1.173500 	 0.261000 	 0.008200 	 0.003600 	 0.588100 	 0.511400 	 0.032700 	 0.038200 	 0.001500 	 0.848400 	 1.419600 	 0.052000 	 0.040800 	 0.010800 	 0.629800
1058 	 0.266000 	 0.006200 	 0.016500 	 0.002100 	 0.374200 	 0.089500 	 0.012100 	 0.013700 	 0.001800 	 0.387400 	 0.394900 	 0.006900 	 0.003100 	 0.492900 	 0.041800 	 0.097600 	 0.062000 	 0.005700 	 1.891400 	 2.126700 	 0.038200 	 0.163100 	 0.002500 	 0.419300
1059 	 8.206600 	 0.042300 	 0.192300 	 0.004400 	 0.808700 	 7.033000 	 0.114000 	 0.413400 	 0.005100 	 1.451600 	 0.468000 	 0.113400 	 0.020200 	 1.693200 	 3.060200 	 0.144500 	 0.422100 	 0.016300 	 9.415500 	 957.110700 	 14.801400 	 79.157200 	 1.304200 	 22.534400
1061 	 0.052900 	 0.002000 	 0.010300 	 0.000600 	 0.068000 	 0.047900 	 0.006100 	 0.016400 	 0.000600 	 0.066400 	 0.102900 	 0.010800 	 0.003500 	 0.602500 	 0.152600 	 0.035100 	 0.043900 	 0.000700 	 0.072000 	 0.412300 	 0.033700 	 0.059700 	 0.002500 	 0.321000
1066 	 92.209700 	 0.062500 	 0.207000 	 0.003000 	 0.623600 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000
